filename,x_size,y_size,z_size,x_spacing,y_spacing,z_spacing
LIDCIDRI_0733_0000.nii.gz,512,512,529,0.703125,0.703125,0.7
LIDCIDRI_0429_0000.nii.gz,512,512,436,0.703125,0.703125,0.625
LIDCIDRI_0078_0000.nii.gz,512,512,87,0.65,0.65,3.0
LIDCIDRI_0116_0000.nii.gz,512,512,133,0.976562,0.976562,2.5
LIDCIDRI_0362_0000.nii.gz,512,512,187,0.703125,0.703125,1.8
LIDCIDRI_0801_0000.nii.gz,512,512,423,0.51953125,0.51953125,0.7
LIDCIDRI_0785_0000.nii.gz,512,512,220,0.703125,0.703125,1.25
LIDCIDRI_0119_0000.nii.gz,512,512,345,0.5410156,0.5410156,1.0
LIDCIDRI_0723_0000.nii.gz,512,512,261,0.703125,0.703125,1.25
LIDCIDRI_0439_0000.nii.gz,512,512,116,0.692,0.692,3.0
LIDCIDRI_0557_0000.nii.gz,512,512,483,0.6171875,0.6171875,0.7
LIDCIDRI_0642_0000.nii.gz,512,512,112,0.65,0.65,3.0
LIDCIDRI_0558_0000.nii.gz,512,512,350,0.54296875,0.54296875,1.0
LIDCIDRI_0436_0000.nii.gz,512,512,114,0.6894531,0.6894531,3.0
LIDCIDRI_0067_0000.nii.gz,512,512,244,0.78125,0.78125,1.25
LIDCIDRI_0109_0000.nii.gz,512,512,223,0.78125,0.78125,1.25
LIDCIDRI_0213_0000.nii.gz,512,512,127,0.742188,0.742188,2.5
LIDCIDRI_0795_0000.nii.gz,512,512,157,0.703125,0.703125,2.0
LIDCIDRI_0811_0000.nii.gz,512,512,371,0.66796875,0.66796875,1.0
LIDCIDRI_0106_0000.nii.gz,512,512,158,0.698,0.698,2.0
LIDCIDRI_0068_0000.nii.gz,512,512,261,0.683594,0.683594,1.25
LIDCIDRI_0372_0000.nii.gz,512,512,270,0.703125,0.703125,1.25
LIDCIDRI_0480_0000.nii.gz,512,512,140,0.664062,0.664062,2.0
LIDCIDRI_0620_0000.nii.gz,512,512,240,0.603516,0.603516,1.25
LIDCIDRI_0454_0000.nii.gz,512,512,275,0.7246094,0.7246094,1.0
LIDCIDRI_0741_0000.nii.gz,512,512,319,0.7285156,0.7285156,2.0
LIDCIDRI_0535_0000.nii.gz,512,512,265,0.7167969,0.7167969,1.0
LIDCIDRI_0873_0000.nii.gz,512,512,124,0.599609,0.599609,2.5
LIDCIDRI_0696_0000.nii.gz,512,512,401,0.625,0.625,0.625
LIDCIDRI_0164_0000.nii.gz,512,512,258,0.859375,0.859375,1.25
LIDCIDRI_0310_0000.nii.gz,512,512,111,0.582,0.582,3.0
LIDCIDRI_0699_0000.nii.gz,512,512,231,0.703125,0.703125,1.25
LIDCIDRI_0271_0000.nii.gz,512,512,117,0.703125,0.703125,2.5
LIDCIDRI_0243_0000.nii.gz,512,512,143,0.820312,0.820312,2.5
LIDCIDRI_0159_0000.nii.gz,512,512,137,0.78125,0.78125,2.5
LIDCIDRI_0037_0000.nii.gz,512,512,141,0.625,0.625,2.5
LIDCIDRI_0920_0000.nii.gz,512,512,487,0.585938,0.585938,0.625
LIDCIDRI_0038_0000.nii.gz,512,512,133,0.664062,0.664062,2.5
LIDCIDRI_0156_0000.nii.gz,512,512,127,0.677,0.677,3.0
LIDCIDRI_0841_0000.nii.gz,512,512,129,0.697266,0.697266,2.5
LIDCIDRI_0081_0000.nii.gz,512,512,126,0.859375,0.859375,2.5
LIDCIDRI_1004_0000.nii.gz,512,512,529,0.605469,0.605469,0.625
LIDCIDRI_0507_0000.nii.gz,512,512,318,0.703125,0.703125,1.0
LIDCIDRI_0469_0000.nii.gz,512,512,465,0.585938,0.585938,0.625
LIDCIDRI_0773_0000.nii.gz,512,512,109,0.72,0.72,3.0
LIDCIDRI_0996_0000.nii.gz,512,512,231,0.6660156,0.6660156,1.0
LIDCIDRI_0394_0000.nii.gz,512,512,244,0.525391,0.525391,1.25
LIDCIDRI_0466_0000.nii.gz,512,512,209,0.617188,0.617188,1.25
LIDCIDRI_0508_0000.nii.gz,512,512,250,0.8339844,0.8339844,1.0
LIDCIDRI_0999_0000.nii.gz,512,512,250,0.654297,0.654297,1.25
LIDCIDRI_0340_0000.nii.gz,512,512,421,0.703125,0.703125,0.625
LIDCIDRI_0134_0000.nii.gz,512,512,118,0.705,0.705,3.0
LIDCIDRI_0823_0000.nii.gz,512,512,131,0.546875,0.546875,2.5
LIDCIDRI_0221_0000.nii.gz,512,512,138,0.78125,0.78125,2.5
LIDCIDRI_0055_0000.nii.gz,512,512,139,0.703125,0.703125,2.5
LIDCIDRI_0942_0000.nii.gz,512,512,246,0.7421875,0.7421875,1.0
LIDCIDRI_0404_0000.nii.gz,512,512,235,0.8027344,0.8027344,1.0
LIDCIDRI_0670_0000.nii.gz,512,512,172,0.60546875,0.60546875,1.8
LIDCIDRI_0182_0000.nii.gz,512,512,133,0.703125,0.703125,2.5
LIDCIDRI_0298_0000.nii.gz,512,512,326,0.64453125,0.64453125,1.0
LIDCIDRI_0895_0000.nii.gz,512,512,513,0.742188,0.742188,0.625
LIDCIDRI_0565_0000.nii.gz,512,512,191,0.68359375,0.68359375,1.8
LIDCIDRI_0297_0000.nii.gz,512,512,539,0.55078125,0.55078125,0.7
LIDCIDRI_0231_0000.nii.gz,512,512,147,0.859375,0.859375,2.5
LIDCIDRI_0045_0000.nii.gz,512,512,133,0.664062,0.664062,2.5
LIDCIDRI_0833_0000.nii.gz,512,512,246,0.703125,0.703125,1.25
LIDCIDRI_0350_0000.nii.gz,512,512,270,0.603516,0.603516,1.25
LIDCIDRI_0124_0000.nii.gz,512,512,117,0.78125,0.78125,2.5
LIDCIDRI_0287_0000.nii.gz,512,512,109,0.78125,0.78125,2.5
LIDCIDRI_0575_0000.nii.gz,512,512,362,0.625,0.625,0.625
LIDCIDRI_0701_0000.nii.gz,512,512,268,0.568359,0.568359,1.25
LIDCIDRI_0192_0000.nii.gz,512,512,246,0.859375,0.859375,1.25
LIDCIDRI_0288_0000.nii.gz,512,512,238,0.703125,0.703125,1.25
LIDCIDRI_0414_0000.nii.gz,512,512,122,0.66796875,0.66796875,3.0
LIDCIDRI_0660_0000.nii.gz,512,512,241,0.589844,0.589844,1.25
LIDCIDRI_0851_0000.nii.gz,512,512,290,0.81640625,0.81640625,1.0
LIDCIDRI_0146_0000.nii.gz,512,512,309,0.917969,0.917969,1.25
LIDCIDRI_0027_0000.nii.gz,512,512,133,0.859375,0.859375,2.5
LIDCIDRI_0149_0000.nii.gz,512,512,143,0.78125,0.78125,2.5
LIDCIDRI_0989_0000.nii.gz,512,512,290,0.64453125,0.64453125,1.0
LIDCIDRI_0518_0000.nii.gz,512,512,123,0.877,0.877,3.0
LIDCIDRI_0476_0000.nii.gz,512,512,246,0.761719,0.761719,1.25
LIDCIDRI_0602_0000.nii.gz,512,512,300,0.6542969,0.6542969,1.0
LIDCIDRI_0384_0000.nii.gz,512,512,490,0.644531,0.644531,0.625
LIDCIDRI_0986_0000.nii.gz,512,512,127,0.644531,0.644531,2.5
LIDCIDRI_0479_0000.nii.gz,512,512,381,0.625,0.625,0.625
LIDCIDRI_0517_0000.nii.gz,512,512,122,0.664062,0.664062,2.5
LIDCIDRI_0763_0000.nii.gz,512,512,290,0.6113281,0.6113281,1.0
LIDCIDRI_0091_0000.nii.gz,512,512,197,0.859375,0.859375,1.25
LIDCIDRI_0640_0000.nii.gz,512,512,122,0.58984375,0.58984375,3.0
LIDCIDRI_0434_0000.nii.gz,512,512,506,0.703125,0.703125,0.625
LIDCIDRI_0721_0000.nii.gz,512,512,121,0.761719,0.761719,2.5
LIDCIDRI_0555_0000.nii.gz,512,512,260,0.615234,0.615234,1.25
LIDCIDRI_0104_0000.nii.gz,512,512,105,0.644,0.644,3.0
LIDCIDRI_0370_0000.nii.gz,512,512,449,0.742188,0.742188,0.625
LIDCIDRI_0798_0000.nii.gz,512,512,114,0.711,0.711,3.0
LIDCIDRI_0813_0000.nii.gz,512,512,157,0.625,0.625,1.8
LIDCIDRI_0065_0000.nii.gz,512,512,237,0.871094,0.871094,1.25
LIDCIDRI_0211_0000.nii.gz,512,512,230,0.742188,0.742188,1.25
LIDCIDRI_0797_0000.nii.gz,512,512,275,0.703125,0.703125,1.25
LIDCIDRI_0972_0000.nii.gz,512,512,99,0.698,0.698,3.0
LIDCIDRI_0537_0000.nii.gz,512,512,567,0.742188,0.742188,0.625
LIDCIDRI_0459_0000.nii.gz,512,512,241,0.683594,0.683594,1.25
LIDCIDRI_0456_0000.nii.gz,512,512,445,0.67578125,0.67578125,0.75
LIDCIDRI_0538_0000.nii.gz,512,512,489,0.56640625,0.56640625,0.7
LIDCIDRI_0581_0000.nii.gz,512,512,139,0.628906,0.628906,2.5
LIDCIDRI_0169_0000.nii.gz,512,512,238,0.625,0.625,1.25
LIDCIDRI_0007_0000.nii.gz,512,512,145,0.78125,0.78125,2.5
LIDCIDRI_0273_0000.nii.gz,512,512,133,0.703125,0.703125,2.5
LIDCIDRI_0910_0000.nii.gz,512,512,118,0.665,0.665,3.0
LIDCIDRI_0694_0000.nii.gz,512,512,137,0.722656,0.722656,2.5
LIDCIDRI_0008_0000.nii.gz,512,512,133,0.78125,0.78125,2.5
LIDCIDRI_0166_0000.nii.gz,512,512,133,0.703125,0.703125,2.5
LIDCIDRI_0312_0000.nii.gz,512,512,250,0.585938,0.585938,1.25
LIDCIDRI_0871_0000.nii.gz,512,512,232,0.585938,0.585938,1.25
LIDCIDRI_0753_0000.nii.gz,512,512,183,0.6640625,0.6640625,1.8
LIDCIDRI_0449_0000.nii.gz,512,512,116,0.714,0.714,3.0
LIDCIDRI_0527_0000.nii.gz,512,512,129,0.73046875,0.73046875,3.0
LIDCIDRI_0861_0000.nii.gz,512,512,115,0.65234375,0.65234375,3.0
LIDCIDRI_0176_0000.nii.gz,512,512,214,0.703125,0.703125,1.25
LIDCIDRI_0018_0000.nii.gz,512,512,127,0.664062,0.664062,2.5
LIDCIDRI_0302_0000.nii.gz,512,512,471,0.703125,0.703125,0.625
LIDCIDRI_0684_0000.nii.gz,512,512,538,0.742188,0.742188,0.625
LIDCIDRI_0017_0000.nii.gz,512,512,238,0.728516,0.728516,1.25
LIDCIDRI_0179_0000.nii.gz,512,512,123,0.703125,0.703125,2.5
LIDCIDRI_0263_0000.nii.gz,512,512,137,0.742188,0.742188,2.5
LIDCIDRI_0545_0000.nii.gz,512,512,461,0.78125,0.78125,0.625
LIDCIDRI_0650_0000.nii.gz,512,512,241,0.585938,0.585938,1.25
LIDCIDRI_0424_0000.nii.gz,512,512,308,0.5859375,0.5859375,1.0
LIDCIDRI_0962_0000.nii.gz,512,512,123,0.6464844,0.6464844,3.0
LIDCIDRI_0787_0000.nii.gz,512,512,163,0.664062,0.664062,2.0
LIDCIDRI_0075_0000.nii.gz,512,512,257,0.921875,0.921875,1.25
LIDCIDRI_0201_0000.nii.gz,512,512,133,0.664062,0.664062,2.5
LIDCIDRI_0803_0000.nii.gz,512,512,254,0.658203,0.658203,1.25
LIDCIDRI_0492_0000.nii.gz,512,512,310,0.6425781,0.6425781,1.0
LIDCIDRI_0788_0000.nii.gz,512,512,202,0.56640625,0.56640625,1.8
LIDCIDRI_0114_0000.nii.gz,512,512,214,0.878906,0.878906,1.25
LIDCIDRI_0360_0000.nii.gz,512,512,278,0.9765625,0.9765625,1.0
